Ensemble_id,Gene_name,GC_content
ENSG00000285311,DUSP5P1,56.28
ENSG00000285183,,47.20
ENSG00000285319,FTH1P2,47.33
ENSG00000284984,RHOU,45.48
ENSG00000285153,BTNL10P,53.59
ENSG00000293409,,52.89
ENSG00000226555,AGKP1,44.81
ENSG00000228787,NLGN4Y-AS1,33.48
ENSG00000242389,RBMY1E,36.96
ENSG00000165246,NLGN4Y,38.63
ENSG00000229343,CDY22P,41.83
ENSG00000232695,ELOCP17,35.89
ENSG00000235511,OFD1P18Y,37.07
ENSG00000232914,TRAPPC2P4,36.99
ENSG00000223655,RAB9AP3,41.01
ENSG00000230854,USP9YP20,31.76
ENSG00000252625,RNU1-40P,46.34
ENSG00000227635,USP9YP21,30.65
ENSG00000237546,XKRYP6,36.09
ENSG00000172283,PRYP4,41.27
ENSG00000227867,ELOCP11,39.46
ENSG00000231716,CDY23P,40.73
ENSG00000234744,USP9YP26,30.70
ENSG00000233156,HSFY8P,31.76
ENSG00000289705,,47.06
ENSG00000225876,,42.15
ENSG00000251796,SNORA70,45.65
ENSG00000252948,RNU6-1314P,36.54
ENSG00000233843,CYCSP48,47.74
ENSG00000129862,VCY1B,61.89
ENSG00000235451,PNPLA4P1,40.64
ENSG00000289706,,34.56
ENSG00000225624,TBL1YP1,45.06
ENSG00000280969,RPS4Y2,42.67
ENSG00000224482,HSFY4P,35.70
ENSG00000216844,,59.12
ENSG00000229551,GAPDHP17,41.06
ENSG00000226504,TMEM167AP1,37.44
ENSG00000254488,,45.94
ENSG00000237427,TOMM22P1,44.55
ENSG00000232634,NEFLP1,46.65
ENSG00000226918,,35.66
ENSG00000183146,PRORY,52.33
ENSG00000236615,,65.93
ENSG00000169849,TSPY14P,50.67
ENSG00000169811,RBMY1HP,36.04
ENSG00000242393,,58.93
ENSG00000228257,,58.95
ENSG00000184991,TTTY13,46.62
ENSG00000271123,ELOCP5,38.74
ENSG00000226042,CDY10P,42.44
ENSG00000237023,USP9YP3,34.64
ENSG00000229416,USP9YP8,32.17
ENSG00000230029,CDY11P,40.10
ENSG00000224169,HSFY6P,38.77
ENSG00000223407,USP9YP18,31.16
ENSG00000226873,CDY14P,40.73
ENSG00000227915,ELOCP16,39.46
ENSG00000236620,XKRYP3,36.10
ENSG00000224866,USP9YP25,30.63
ENSG00000232424,USP9YP29,31.74
ENSG00000252681,RNU1-97P,46.34
ENSG00000232910,RAB9AP1,41.01
ENSG00000232845,TRAPPC2P9,37.04
ENSG00000237302,OFD1P11Y,37.17
ENSG00000169763,PRYP3,41.28
ENSG00000252468,RNU2-57P,43.98
ENSG00000231341,VDAC1P6,47.02
ENSG00000235001,EIF4A1P2,48.28
ENSG00000214207,KRT18P10,57.26
ENSG00000278585,SNX3P1Y,57.95
ENSG00000235175,RPL26P37,42.69
ENSG00000099715,PCDH11Y,35.66
ENSG00000231540,ELOCP9,37.66
ENSG00000223362,CDY15P,42.10
ENSG00000231026,XKRYP4,42.24
ENSG00000224571,USP9YP13,29.64
ENSG00000226369,USP9YP11,31.54
ENSG00000280961,TTTY3B,31.94
ENSG00000227871,USP9YP12,31.62
ENSG00000251917,RNU1-86P,44.16
ENSG00000231423,RAB9AP5,38.71
ENSG00000228465,TRAPPC2P10,38.52
ENSG00000232585,OFD1P12Y,36.45
ENSG00000234081,ELOCP10,36.09
ENSG00000172352,CDY1B,41.35
ENSG00000231375,CDY17P,43.79
ENSG00000237467,USP9YP35,30.88
ENSG00000229250,USP9YP31,32.87
ENSG00000232205,CDY18P,42.26
ENSG00000230977,,63.87
ENSG00000274234,RN7SL818P,50.97
ENSG00000225491,UBE2Q2P4Y,36.92
ENSG00000224827,LINC00265-2P,64.07
ENSG00000233740,CICP2,59.56
ENSG00000279274,,52.00
ENSG00000234399,RBMY2XP,33.22
ENSG00000227439,TTTY17B,42.58
ENSG00000224210,TRIM60P5Y,38.06
ENSG00000232003,ZNF736P12Y,33.63
ENSG00000235412,TTTY4B,42.24
ENSG00000183795,BPY2B,42.59
ENSG00000240566,,35.08
ENSG00000236379,ZNF736P4Y,33.55
ENSG00000274899,,38.58
ENSG00000227633,RBMY2YP,33.15
ENSG00000279115,,52.00
ENSG00000233652,CICP1,59.65
ENSG00000233944,LINC00265-3P,64.89
ENSG00000223636,UBE2Q2P5Y,36.92
ENSG00000172297,GOLGA2P3Y,54.14
ENSG00000278242,RN7SL725P,50.97
ENSG00000233619,,61.21
ENSG00000237823,CDY19P,42.26
ENSG00000229709,USP9YP36,32.89
ENSG00000232064,USP9YP33,30.94
ENSG00000225609,CDY20P,43.79
ENSG00000270535,ELOCP34,36.09
ENSG00000225287,OFD1P13Y,36.44
ENSG00000225256,TRAPPC2P5,38.50
ENSG00000223856,RAB9AP2,38.74
ENSG00000235004,USP9YP30,32.88
ENSG00000252426,RNU1-107P,44.16
ENSG00000231141,TTTY3,31.92
ENSG00000232614,USP9YP9,31.51
ENSG00000225326,USP9YP19,29.61
ENSG00000223406,XKRYP5,42.24
ENSG00000224240,CYCSP49,41.69
ENSG00000227629,SLC25A15P1,44.82
ENSG00000237917,PARP4P1,40.94
ENSG00000231514,CCNQP2,55.16
ENSG00000172288,CDY1,41.35
ENSG00000226941,RBMY1J,36.95
ENSG00000242875,RBMY1B,36.99
ENSG00000234414,RBMY1A1,36.98
ENSG00000234795,RFTN1P1,41.56
ENSG00000243040,RBMY2FP,35.38
ENSG00000173357,,34.89
ENSG00000290342,,34.17
ENSG00000224657,RBMY2BP,34.57
ENSG00000180910,TTTY11,45.54
ENSG00000224060,ARSLP1,44.76
ENSG00000242153,OFD1P6Y,38.91
ENSG00000290716,TTTY9A,38.47
ENSG00000250868,XKRY,35.43
ENSG00000290724,XKRY,34.28
ENSG00000244646,XKRYP7,35.45
ENSG00000282909,,52.12
ENSG00000288686,,48.16
ENSG00000227289,HSFY3P,39.29
ENSG00000290841,,43.29
ENSG00000235462,TAB3P1,35.21
ENSG00000290852,,36.10
ENSG00000241859,ANOS2P,40.21
ENSG00000223637,RBMY2EP,35.36
ENSG00000239533,GOLGA2P2Y,54.13
ENSG00000291016,GOLGA2P2Y,54.84
ENSG00000278212,,61.87
ENSG00000131002,TXLNGY,36.66
ENSG00000206159,GYG2P1,44.05
ENSG00000232235,CDY3P,40.30
ENSG00000224408,USP9YP22,34.69
ENSG00000238154,USP9YP4,35.05
ENSG00000232924,ELOCP4,37.54
ENSG00000275310,,63.86
ENSG00000232808,TTTY20,36.89
ENSG00000233803,TSPY4,53.35
ENSG00000228383,FAM197Y7,40.42
ENSG00000286120,,60.71
ENSG00000237802,FAM197Y6,40.48
ENSG00000286173,,60.91
ENSG00000229549,TSPY8,53.23
ENSG00000228927,TSPY3,53.26
ENSG00000215540,RBMY2CP,34.55
ENSG00000215507,RBMY2DP,34.55
ENSG00000239893,ZNF736P9Y,35.12
ENSG00000225560,FAM197Y8,60.59
ENSG00000099725,PRKY,44.40
ENSG00000290725,XKRYP7,34.28
ENSG00000215580,BCORP1,40.55
ENSG00000293362,FAM197Y8,40.48
ENSG00000290330,FAM197Y5,40.75
ENSG00000225516,FAM197Y5,60.64
ENSG00000258992,TSPY1,53.42
ENSG00000290373,FAM197Y4,40.50
ENSG00000274196,FAM197Y4,60.81
ENSG00000238074,TSPY9,53.32
ENSG00000290607,FAM197Y3,40.44
ENSG00000230066,FAM197Y3,60.63
ENSG00000290332,,40.47
ENSG00000234803,FAM197Y2,60.74
ENSG00000236424,TSPY10,53.34
ENSG00000224336,FAM197Y1,58.94
ENSG00000234110,TSPY25P,57.37
ENSG00000226223,TSPY16P,64.10
ENSG00000232617,,32.73
ENSG00000224075,TTTY22,43.06
ENSG00000228379,,35.63
ENSG00000274445,,63.90
ENSG00000231874,TSPY18P,55.28
ENSG00000234950,RBMY2OP,33.45
ENSG00000236718,RBMY2QP,34.30
ENSG00000243643,TSPY20P,58.32
ENSG00000290378,,43.10
ENSG00000225685,TSPY5P,49.20
ENSG00000278478,,62.72
ENSG00000251766,RNA5SP518,51.26
ENSG00000252289,RNA5SP519,56.30
ENSG00000231411,DUX4L31,58.45
ENSG00000226061,PCMTD1P1,39.15
ENSG00000237447,CDC27P2,39.65
ENSG00000225840,,49.73
ENSG00000251705,RNA5-8SP6,51.97
ENSG00000237195,DLGAP5P1,34.05
ENSG00000250204,TTTY23B,58.32
ENSG00000168757,TSPY2,53.20
ENSG00000290448,FAM197Y9,39.87
ENSG00000234830,FAM197Y9,60.68
ENSG00000275352,,52.16
ENSG00000234583,TSPY19P,55.19
ENSG00000235094,,56.96
ENSG00000229643,LINC00280,41.90
ENSG00000235895,,32.81
ENSG00000232620,TSPY17P,64.45
ENSG00000293672,,39.23
ENSG00000290954,,36.98
ENSG00000294545,,42.68
ENSG00000290336,RBMY2FP,37.33
ENSG00000294758,,38.87
ENSG00000290348,,36.26
ENSG00000293305,,38.04
ENSG00000295056,,40.74
ENSG00000239225,TTTY23,51.64
ENSG00000295232,,39.46
ENSG00000230663,FAM224B,51.56
ENSG00000280774,LEUTX,41.19
ENSG00000295335,,38.61
ENSG00000295422,,32.43
ENSG00000212856,TTTY2B,45.87
ENSG00000281677,,42.64
ENSG00000281320,DYRK1B,57.17
ENSG00000129816,TTTY1B,46.59
ENSG00000147753,TTTY7,46.84
ENSG00000185700,TTTY8B,47.19
ENSG00000291034,,42.57
ENSG00000290435,,43.36
ENSG00000290369,,51.59
ENSG00000297760,,40.54
ENSG00000297994,,38.45
ENSG00000229308,,35.36
ENSG00000229236,TTTY10,38.47
ENSG00000290323,TTTY16,40.85
ENSG00000281403,MIR6719,50.57
ENSG00000237048,TTTY12,41.63
ENSG00000280548,FBL,48.26
ENSG00000298447,,35.73
ENSG00000212855,TTTY2,45.68
ENSG00000147761,TTTY7B,46.83
ENSG00000233070,ZFY-AS1,37.66
ENSG00000293280,,36.00
ENSG00000299625,,37.27
ENSG00000299745,,44.04
ENSG00000288049,,38.05
ENSG00000299844,,37.22
ENSG00000290853,,40.18
ENSG00000131538,TTTY6,46.71
ENSG00000300212,,38.54
ENSG00000300312,,39.40
ENSG00000300595,,37.27
ENSG00000223641,TTTY17C,41.09
ENSG00000131548,TTTY6B,46.69
ENSG00000228786,SEPTIN14P23,43.12
ENSG00000236951,,46.54
ENSG00000233522,FAM224A,51.98
ENSG00000280932,PRR13P5,56.56
ENSG00000281221,PSMC4,49.94
ENSG00000301107,,39.44
ENSG00000301122,,42.61
ENSG00000302211,,38.14
ENSG00000290344,,37.71
ENSG00000291033,TXLNGY,36.42
ENSG00000281526,ZNF546,39.84
ENSG00000281233,,46.96
ENSG00000281601,ZNF780B,39.66
ENSG00000303338,,36.46
ENSG00000303345,,45.79
ENSG00000277930,,38.86
ENSG00000290726,FAM41AY2,38.44
ENSG00000291032,,44.09
ENSG00000281009,,37.98
ENSG00000280568,ZNF780A,38.52
ENSG00000235059,,46.54
ENSG00000231535,LINC00278,36.13
ENSG00000304558,,39.81
ENSG00000129845,TTTY1,46.59
ENSG00000286050,,36.95
ENSG00000290381,TTTY11,38.87
ENSG00000251510,,36.46
ENSG00000286187,,47.33
ENSG00000280797,,34.71
ENSG00000305394,,37.83
ENSG00000281123,FCGBP,51.95
ENSG00000293249,,35.76
ENSG00000305658,,37.26
ENSG00000289707,,37.52
ENSG00000306111,,40.79
ENSG00000306715,,41.40
ENSG00000286009,,50.45
ENSG00000308317,,42.66
ENSG00000286201,,38.15
ENSG00000309341,,36.22
ENSG00000291031,BCORP1,39.47
ENSG00000286247,,44.11
ENSG00000286217,LINC00279,45.44
ENSG00000233699,TTTY18,45.02
ENSG00000309700,,45.91
ENSG00000309903,,46.27
ENSG00000183385,TTTY8,47.03
ENSG00000310485,,48.68
ENSG00000293442,PRKY,44.30
ENSG00000283272,,38.75
ENSG00000283276,,36.89
ENSG00000228571,HSFY7P,31.76
ENSG00000300637,,38.47
ENSG00000226092,RBMY2AP,34.56
ENSG00000295847,,35.77
ENSG00000227166,STSP1,39.33
ENSG00000295583,,40.38
ENSG00000227204,RBMY2JP,38.39
ENSG00000299821,,38.03
ENSG00000232475,HSFY5P,31.86
ENSG00000310035,,38.47
ENSG00000227447,XGY1,44.67
ENSG00000296286,,44.98
ENSG00000230727,RBMY2WP,33.14
ENSG00000306918,,37.81
ENSG00000224151,USP9YP28,32.43
ENSG00000176728,TTTY14,38.76
ENSG00000275578,,29.22
ENSG00000224166,PRYP1,40.49
ENSG00000298004,,37.28
ENSG00000226011,OFD1P1Y,36.17
ENSG00000300757,,35.51
ENSG00000231311,PRYP2,40.51
ENSG00000310304,,37.28
ENSG00000227494,USP9YP14,32.44
ENSG00000307031,,32.47
ENSG00000237659,RNASEH2CP1,64.94
ENSG00000290840,XGY2,42.20
ENSG00000205936,PPP1R12BP2,39.80
ENSG00000225189,REREP1Y,37.66
ENSG00000305624,,38.55
ENSG00000230073,,57.78
ENSG00000232583,GPR143YP,44.37
ENSG00000309393,,42.64
ENSG00000234888,OFD1P15Y,38.47
ENSG00000235014,REREP2Y,37.67
ENSG00000229238,PPP1R12BP1,38.74
ENSG00000299596,,38.42
ENSG00000188399,ANKRD36P1,34.53
ENSG00000294742,,37.54
ENSG00000277146,,43.24
ENSG00000226611,OFD1P2Y,36.17
ENSG00000285063,FRG2,44.31
ENSG00000297434,,37.69
ENSG00000283153,FRG1,35.88
ENSG00000240438,OFD1P5Y,39.24
ENSG00000131007,TTTY9B,39.12
ENSG00000237269,RBMY2TP,35.27
ENSG00000288057,,39.08
ENSG00000225466,OFD1P10Y,38.43
ENSG00000235981,,37.26
ENSG00000299288,,38.17
ENSG00000223698,GOLGA6L11P,52.47
ENSG00000297966,,46.56
ENSG00000283508,MLLT10P2,43.78
ENSG00000283127,,57.75
ENSG00000283593,TUBB7P,60.83
ENSG00000283700,RNA5SP174,61.86
ENSG00000283581,RNA5SP175,57.98
ENSG00000283181,DUX4L9,71.64
ENSG00000283449,RARRES2P4,68.80
ENSG00000242854,DNM1P24,58.09
ENSG00000284383,,73.35
ENSG00000244231,CSPG4P2Y,57.85
ENSG00000284496,,73.35
ENSG00000172342,CSPG4P3Y,56.49
ENSG00000284071,,43.42
ENSG00000284262,,73.35
ENSG00000296017,,46.81
ENSG00000283767,,73.35
ENSG00000284210,,73.35
ENSG00000248792,SEPTIN14P22,40.83
ENSG00000293927,,43.12
ENSG00000283884,,73.35
ENSG00000284380,,43.41
ENSG00000310249,,43.00
ENSG00000283955,,73.35
ENSG00000284025,,73.35
ENSG00000172294,CSPG4P4Y,56.51
ENSG00000283878,,73.35
ENSG00000240450,CSPG4P1Y,57.85
ENSG00000284181,,73.35
ENSG00000239304,DNM1P48,64.86
ENSG00000197092,GOLGA6L16P,52.47
ENSG00000283820,,73.35
ENSG00000307363,,44.13
ENSG00000283660,RPL23AP84,49.57
ENSG00000292263,,75.44
ENSG00000283363,DUX4L8,73.25
ENSG00000283949,DUX4,50.28
ENSG00000235583,,37.25
ENSG00000304207,,38.40
ENSG00000215506,TPTE2P4,38.47
ENSG00000197038,RBMY1A3P,35.36
ENSG00000299768,,36.82
ENSG00000188656,TSPY7P,52.87
ENSG00000301844,,53.23
ENSG00000270073,TSPY6P,53.99
ENSG00000293749,,53.05
ENSG00000236786,TSPY15P,52.29
ENSG00000308528,,51.34
ENSG00000231436,RBMY3AP,34.73
ENSG00000309329,,38.58
ENSG00000229208,RBMY2NP,34.26
ENSG00000310196,,35.97
ENSG00000187657,TSPY13P,51.20
ENSG00000309435,,43.16
ENSG00000238235,TSPY11P,50.47
ENSG00000296934,,43.99
ENSG00000223744,RBMY2GP,34.13
ENSG00000295986,,36.04
ENSG00000291364,LINC02688,64.82
ENSG00000291363,MUC5AC,61.79
ENSG00000293532,MUC2,63.46
ENSG00000288360,ZSWIM4,53.53
ENSG00000288519,,59.17
ENSG00000288240,RN7SL619P,54.26
ENSG00000288498,MIR23AHG,57.53
ENSG00000288126,MIR24-2,54.79
ENSG00000288183,MIR27A,60.26
ENSG00000288462,MIR23A,57.53
ENSG00000288505,NANOS3,56.97
ENSG00000288397,MIR181C,54.55
ENSG00000288329,MIR181D,59.85
ENSG00000288152,BRME1,52.62
ENSG00000288293,CC2D1A,53.88
ENSG00000288195,PODNL1,54.14
ENSG00000288453,DCAF15,59.89
ENSG00000288283,RFX1,56.30
ENSG00000288351,,51.99
ENSG00000288474,RLN3,51.91
ENSG00000288441,,57.89
ENSG00000288185,IL27RA,51.73
ENSG00000288318,PALM3,57.47
ENSG00000288278,EEF1DP1,59.82
ENSG00000288191,MISP3,67.75
ENSG00000288366,MIR1199,79.83
ENSG00000288239,C19orf67,55.97
ENSG00000288516,PRKACA,53.35
ENSG00000288496,,43.98
ENSG00000288210,ASF1B,50.78
ENSG00000288348,ADGRL1-AS1,55.97
ENSG00000288324,ADGRL1,56.42
ENSG00000288289,RN7SL231P,55.88
ENSG00000288425,,53.53
ENSG00000288433,,48.25
ENSG00000288488,SAMD1,67.21
ENSG00000280584,OBP2B,63.87
ENSG00000280820,LCN1P1,61.81
ENSG00000280632,Y_RNA,45.74
ENSG00000281430,LCN1P2,62.72
ENSG00000281309,SURF6,52.81
ENSG00000291365,CNTNAP3C,38.39
ENSG00000281393,Y_RNA,45.36
ENSG00000291366,RN7SL462P,53.26
ENSG00000281022,MED22,56.87
ENSG00000281699,RPL21P81,46.43
ENSG00000280858,RPL7A,50.45
ENSG00000280889,SNORD24,37.33
ENSG00000280864,,44.83
ENSG00000281243,SNORD36B,37.84
ENSG00000281822,RNU1-62P,45.73
ENSG00000281907,SNORD36A,39.73
ENSG00000280505,MTCO3P47,48.80
ENSG00000283984,,42.78
ENSG00000281541,SNORD36C,40.91
ENSG00000280627,SURF1,53.97
ENSG00000280775,RNA5SP136,47.66
ENSG00000281766,RYBP,38.54
ENSG00000281024,SURF2,59.58
ENSG00000280951,SURF4,52.38
ENSG00000027001,MIPEP,39.76
ENSG00000281245,STKLD1,54.49
ENSG00000269099,LSP1P1,66.17
ENSG00000215604,ZNF962P,34.16
ENSG00000283579,,49.11
ENSG00000271429,RPL17P51,38.66
ENSG00000228036,HSPD1P9,39.00
ENSG00000240868,C1QTNF9-AS1,48.23
ENSG00000232102,MTCO3P2,36.26
ENSG00000288542,,42.82
ENSG00000274351,,40.89
ENSG00000273167,,44.28
ENSG00000218198,RPS20P32,43.54
ENSG00000233259,FABP3P2,45.86
ENSG00000280706,REXO4,51.72
ENSG00000179141,MTUS2-AS1,46.88
ENSG00000102753,KPNA3,38.63
ENSG00000288522,,52.59
ENSG00000288204,HMX1,59.37
ENSG00000288247,,63.42
ENSG00000276958,,47.83
ENSG00000278477,,42.54
ENSG00000165475,CRYL1,44.52
ENSG00000281244,ADAMTS13,55.14
ENSG00000260388,LINC00562,40.65
ENSG00000223782,RPS21P8,46.96
ENSG00000275202,,61.76
ENSG00000102547,CAB39L,38.37
ENSG00000286779,,37.67
ENSG00000270809,CHCHD2P11,58.42
ENSG00000232786,TIMM9P3,37.59
ENSG00000225179,LINC00457,39.96
ENSG00000223724,RAD17P2,39.51
ENSG00000120675,DNAJC15,38.12
ENSG00000132975,GPR12,44.68
ENSG00000236758,MTUS2-AS2,40.29
ENSG00000279025,,37.78
ENSG00000274316,ZNF646P1,61.31
ENSG00000271190,RPP40P2,37.64
ENSG00000231910,GAMTP2,53.13
ENSG00000132970,WASF3,39.78
ENSG00000232986,,41.12
ENSG00000133110,POSTN,32.94
ENSG00000291371,Y_RNA,45.92
ENSG00000291372,RNU6-409P,36.54
ENSG00000291368,ACR,55.58
ENSG00000291369,,53.18
ENSG00000291370,SNRPA1P2,47.24
ENSG00000292254,SHANK3,57.62
ENSG00000280479,CACFD1,58.04
ENSG00000281165,SLC2A6,61.25
ENSG00000234590,GNG5P5,47.27
ENSG00000102531,FNDC3A,37.08
ENSG00000281879,ABO,49.60
ENSG00000286709,,28.21
ENSG00000234213,FHP1,42.96
ENSG00000274549,,45.37
ENSG00000225350,FREM2-AS1,38.73
ENSG00000183722,LHFPL6,39.07
ENSG00000232647,POLR3KP1,52.05
ENSG00000279325,,38.78
ENSG00000234421,SLC25A5P4,45.86
ENSG00000277040,,64.76
ENSG00000227213,SPATA13-AS1,49.08
ENSG00000271140,PRR20FP,59.44
ENSG00000288269,GCGR,65.97
ENSG00000285935,,47.34
ENSG00000223717,DNAJA1P1,40.10
ENSG00000234765,ELL2P3,37.70
ENSG00000023516,AKAP11,36.45
ENSG00000204899,MZT1,38.81
ENSG00000286057,,56.41
ENSG00000286146,,44.68
ENSG00000278678,CYCSP41,43.58
ENSG00000279647,,53.71
ENSG00000276841,,32.75
ENSG00000232954,LINC00374,32.31
ENSG00000120685,PROSER1,37.34
ENSG00000280372,,32.24
ENSG00000179381,OR4K11P,42.62
ENSG00000286148,,38.78
ENSG00000279477,,53.67
ENSG00000279303,,35.67
ENSG00000280614,,54.82
ENSG00000280330,CTBP2P10,56.12
ENSG00000234159,RBPMSLP,52.83
ENSG00000229336,SREK1IP1P1,34.16
ENSG00000224141,MIR548XHG,35.56
ENSG00000288213,MCRIP1,59.80
ENSG00000233676,FDPSP6,51.95
ENSG00000235965,,33.45
ENSG00000227075,,34.79
ENSG00000225735,NEK4P1,40.27
ENSG00000232193,,35.35
ENSG00000226771,,33.66
ENSG00000198618,PPIAP22,49.00
ENSG00000226818,SLC6A6P1,54.43
ENSG00000279177,CTBP2P9,56.12
ENSG00000234340,,40.98
ENSG00000231755,CHODL-AS1,38.64
ENSG00000236433,RPL37P21,39.49
ENSG00000165837,ERICH6B,44.82
ENSG00000237569,TUBAP1,46.97
ENSG00000286155,,56.37
ENSG00000154646,TMPRSS15,35.11
ENSG00000275226,LINC00547,39.18
ENSG00000136149,RPL13AP25,57.19
ENSG00000229708,MARK2P12,46.84
ENSG00000280431,,39.78
ENSG00000083535,PIBF1,36.99
ENSG00000288186,PPP1R27,61.19
ENSG00000275592,VN1R7P,45.29
ENSG00000219368,ZNF299P,34.37
ENSG00000225906,,39.04
ENSG00000228184,SNX19P1,49.88
ENSG00000244278,,36.36
ENSG00000287801,,35.69
ENSG00000273872,SLC25A15P4,42.70
ENSG00000215326,GPX1P2,63.86
ENSG00000223870,,34.13
ENSG00000279895,,53.32
ENSG00000154639,CXADR,39.97
ENSG00000236972,FABP5P1,44.28
ENSG00000136122,BORA,36.79
ENSG00000277282,IGHV1OR21-1,53.67
ENSG00000150361,KLHL1,34.06
ENSG00000215005,HSPD1P7,42.15
ENSG00000231058,MSANTD2P1,47.35
ENSG00000279186,,35.67
ENSG00000215353,C1QBPP1,54.29
ENSG00000237444,,39.43
ENSG00000217026,RPL10P1,53.88
ENSG00000238265,LINC00317,32.99
ENSG00000229306,,38.78
ENSG00000278181,,57.67
ENSG00000226204,,33.35
ENSG00000229289,,33.53
ENSG00000286222,,34.43
ENSG00000224832,LINC01689,36.15
ENSG00000279156,,40.55
ENSG00000278106,,61.48
ENSG00000228708,,32.37
ENSG00000231136,,52.57
ENSG00000230233,,33.26
ENSG00000234439,KRT18P2,55.01
ENSG00000226996,,35.43
ENSG00000227510,LINC01442,37.59
ENSG00000286012,,38.78
ENSG00000234145,NAP1L4P3,37.58
ENSG00000279511,,40.59
ENSG00000231620,,31.97
ENSG00000228611,HNF4GP1,41.95
ENSG00000229824,RPL12P34,45.30
ENSG00000214281,HMGN2P39,50.18
ENSG00000225221,PLA2G12AP2,49.24
ENSG00000142207,URB1,46.41
ENSG00000232380,ZDHHC20P4,41.31
ENSG00000291463,LINC01300,60.00
ENSG00000291464,,60.42
ENSG00000291465,GPR20,61.69
ENSG00000291472,,58.13
ENSG00000291466,ASTILCS,63.69
ENSG00000136155,SCEL,37.89
ENSG00000291470,PTP4A3,62.40
ENSG00000291467,,63.28
ENSG00000291468,,38.67
ENSG00000291469,HNRNPA1P38,48.17
ENSG00000291471,,58.42
ENSG00000291474,C8orf90,60.32
ENSG00000291473,MROH5,51.36
ENSG00000286032,,44.44
ENSG00000232263,KRTAP25-1,41.35
ENSG00000286091,,56.41
ENSG00000279990,RPSAP68,46.35
ENSG00000154721,JAM2,39.65
ENSG00000234730,,36.14
ENSG00000228869,COX4I1P2,48.99
ENSG00000223822,EEF1A1P1,48.44
ENSG00000273919,,38.39
ENSG00000230972,,33.77
ENSG00000278722,,60.71
ENSG00000260583,,44.17
ENSG00000158270,COLEC12,43.13
ENSG00000224018,,35.11
ENSG00000230256,FGFR1OP2P1,36.40
ENSG00000227969,NPM1P22,43.38
ENSG00000236277,NIPA2P5,39.50
ENSG00000225352,RPL31P53,37.07
ENSG00000227952,RPL18AP17,52.53
ENSG00000231986,,34.81
ENSG00000228319,SPATA2P1,37.04
ENSG00000215357,HSPD1P8,41.51
ENSG00000225267,RPL8P2,55.18
ENSG00000237109,RPL21P111,42.35
ENSG00000226554,MTCL1P1,62.25
ENSG00000156282,CLDN17,44.56
ENSG00000150893,FREM2,37.64
ENSG00000232260,BTF3L4P1,41.67
ENSG00000223563,,36.94
ENSG00000232512,,35.82
ENSG00000215369,RPL37P3,45.05
ENSG00000215317,THUMPD1P1,47.11
ENSG00000259981,,35.57
ENSG00000215351,PPIAP1,46.57
ENSG00000235514,LLPHP2,39.90
ENSG00000188694,KRTAP24-1,42.51
ENSG00000281181,,54.82
ENSG00000219592,NCSTNP1,40.97
ENSG00000265514,LINC01892,41.57
ENSG00000279167,,44.12
ENSG00000233206,RPS3AP1,41.25
ENSG00000156304,SCAF4,38.15
ENSG00000265316,,40.69
ENSG00000267425,LINC01928,36.75
ENSG00000265188,,43.04
ENSG00000263505,SLC25A3P3,43.33
ENSG00000214249,CTAGE11P,40.97
ENSG00000204918,PRR20B,49.77
ENSG00000265257,,37.23
ENSG00000279885,,38.72
ENSG00000229910,HNRNPA1P18,40.11
ENSG00000261627,,38.58
ENSG00000266065,,43.31
ENSG00000136111,TBC1D4,38.11
ENSG00000141401,IMPA2,49.27
ENSG00000280781,EI24P3,47.46
ENSG00000227254,VDAC1P12,47.17
ENSG00000276208,,37.40
ENSG00000230405,RPS3AP52,37.71
ENSG00000214335,CTAGE16P,42.16
ENSG00000233349,LINC00333,33.10
ENSG00000281707,,44.16
ENSG00000227151,PRR20D,49.77
ENSG00000281894,ZKSCAN7,45.82
ENSG00000287880,,34.00
ENSG00000270400,,44.78
ENSG00000136158,SPRY2,49.06
ENSG00000266153,,36.69
ENSG00000266613,COP1P1,44.58
ENSG00000234278,PRR20E,49.77
ENSG00000168461,RAB31,43.60
ENSG00000120686,UFM1,33.90
ENSG00000266102,,45.19
ENSG00000228597,MTND4P1,37.52
ENSG00000279439,,35.82
ENSG00000230009,MTCO2P3,35.15
ENSG00000231667,OR7E111P,48.22
ENSG00000285742,,35.13
ENSG00000266127,ZNF415P1,43.66
ENSG00000102554,KLF5,38.99
ENSG00000265477,,43.83
ENSG00000266251,COX6CP3,42.60
ENSG00000265413,,43.71
ENSG00000273284,,32.40
ENSG00000266955,,49.63
ENSG00000233300,EIF4A1P1,46.90
ENSG00000176105,YES1,40.01
ENSG00000227342,LINC00307,36.23
ENSG00000154654,NCAM2,34.02
ENSG00000283781,TNK1,57.99
ENSG00000271776,,44.00
ENSG00000229865,RPL31P54,40.00
ENSG00000174015,CBY2,45.42
ENSG00000281456,ZKSCAN7-AS1,42.72
ENSG00000224188,UBE2D3P4,34.40
ENSG00000237001,WASF3-AS1,40.76
ENSG00000280661,ZNF660,45.57
ENSG00000239490,RPS4XP18,47.05
ENSG00000267651,,44.30
ENSG00000237527,,35.12
ENSG00000266809,PPIAP57,43.15
ENSG00000264587,,34.18
ENSG00000237731,RNGTTP1,41.35
ENSG00000229246,LINC00377,35.09
ENSG00000281383,,54.82
ENSG00000218549,OR4K12P,40.95
ENSG00000226670,BCAS2P3,36.90
ENSG00000280795,MPRIPP1,59.78
